Homograph	Reading	Type
黙	だんま	kun
黙	もだ	kun
慮	リョ	on
慮	おもんぱか	kun
慰	イ	on
慰	なぐさ	kun
閲	エツ	on
閲	けみ	kun
閲	へ	kun
餓	ガ	on
餓	う	kun
緩	カン	on
緩	ゆる	on
緩	ぬる	on
緊	キン	on
緊	かた	kun
緊	きび	kun
緊	し	kun
緊	ちぢ	kun
撮	サツ	on
撮	と	kun
撮	つま	kun
暫	ザン	on
暫	しば	kun
暫	しばら	kun
潤	ジュン	on
潤	うるお	kun
潤	うる	kun, personal name
潤	ほと	kun
潤	うるう	personal name
潤	うるお	personal name
潤	さかえ	personal name
潤	ひろ	personal name
潤	ひろし	personal name
潤	まさる	personal name
潤	ます	personal name
潤	みつ	personal name
遵	ジュン	on
遵	シュン	on
遵	したが	kun
遵	たか	personal name
遵	たかし	personal name
遵	たける	personal name
遵	ちか	personal name
遵	のぶ	personal name
遵	まもる	personal name
遵	ゆき	personal name
遵	より	personal name
衝	ショウ	on
衝	つ	kun
衝	つぎ	personal name
衝	みち	personal name
嘱	ショク	on
嘱	たの	kun
審	シン	on
審	つまび	kun
審	あき	personal name
審	あきら	personal name
穂	スイ	on
穂	ほ	kun
穂	お	personal name
穂	ひで	personal name
穂	ひな	personal name
穂	みのる	personal name
請	セイ	on
請	シン	on
請	ショウ	on
請	う	kun
請	こ	kun
請	うけ	personal name
請	もとむ	personal name
潜	セン	on
潜	ひそ	kun
潜	もぐ	kun
潜	くぐ	kun
潜	すみ	personal name
潜	ひそみ	personal name
潜	ひそむ	personal name
諾	ダク	on
諾	うべな	kun
駐	チュウ	on
駐	チュ	on
駐	とど	kun
鋳	チュウ	on
鋳	シュ	on
鋳	い	kun, personal name
墜	ツイ	on
墜	お	kun
締	テイ	on
締	し	kun
締	むす	kun
墳	フン	on
墳	はか	kun
魅	ミ	on
魅	ビ	on
魅	すだま	kun
魅	もののけ	kun
憂	ユウ	on
憂	うれ	kun
憂	う	kun
霊	レイ	on
霊	リョウ	on
霊	たま	kun
霊	たましい	kun
霊	よ	kun
謁	エツ	on
謁	まみ	kun
謁	つく	personal name
謁	ゆく	personal name
稼	カ	on
稼	かせ	kun
稼	う	kun
稼	みの	kun
稼	たか	personal name
稼	たね	personal name
潟	セキ	on
潟	かた	kun
窮	キュウ	on
窮	きわ	kun
勲	クン	on
勲	いさお	kun
勲	いさおし	kun
勲	いさ	personal name
勲	こと	personal name
勲	つとむ	personal name
勲	のり	personal name
勲	ひろ	personal name
慶	ケイ	on
慶	キョウ	on
慶	よ	kun
慶	よろこ	kun
慶	ちか	personal name
慶	のり	personal name
慶	みち	personal name
慶	やす	personal name
慶	よし	personal name
賜	シ	on
賜	たまわ	kun
賜	たま	kun, personal name
賜	たまもの	kun
賜	ます	personal name
賜	めぐむ	personal name
縄	ジョウ	on
縄	なわ	kun
縄	ただ	kun
遷	セン	on
遷	うつ	kun
槽	ソウ	on
槽	おけ	kun
槽	かいばおけ	kun
槽	ふね	kun
徹	テツ	on
徹	とお	kun
徹	あきら	personal name
徹	いたる	personal name
徹	おさむ	personal name
徹	とおる	personal name
徹	みち	personal name
徹	ゆき	personal name
撤	テツ	on
撤	す	kun
賠	バイ	on
賠	つぐな	kun
罷	ヒ	on
罷	つか	kun
罷	まか	kun
罷	や	kun
賓	ヒン	on
賓	したが	kun
賓	まろうど	kun
憤	フン	on
憤	いきどお	kun
憤	むずか	kun
幣	ヘイ	on
幣	ぜに	kun
幣	ぬさ	kun
幣	みてぐら	kun
弊	ヘイ	on
弊	つい	kun
弊	つか	kun
弊	やぶ	kun
褒	ホウ	on
褒	ほ	kun
撲	ボク	on
撲	ホク	on
撲	う	kun
撲	なぐ	kun
撲	は	kun
摩	マ	on
摩	こす	kun
摩	さす	kun
摩	す	kun
摩	きよ	personal name
摩	なず	personal name
窯	ヨウ	on
窯	かま	kun
履	リ	on
履	は	kun
履	くつ	kun
履	ふ	kun
寮	リョウ	on
寮	つかさ	kun
潰	カイ	on
潰	つぶ	kun
潰	つい	kun
潰	みだ	kun
畿	キ	on
畿	みやこ	kun
畿	ちか	kun
憬	ケイ	on
憬	あこが	kun
憬	け	personal name
憬	さと	personal name
憬	さとる	personal name
稽	ケイ	on
稽	かんが	kun
稽	とどこお	kun
稽	とど	kun
駒	ク	on
駒	こま	kun
摯	シ	on
摯	あら	kun
摯	と	kun
摯	にえ	kun
摯	まこと	kun
餌	ジ	on
餌	え	kun
餌	えさ	kun
餌	く	kun
餌	たべもの	kun
憧	ショウ	on
憧	トウ	on
憧	ドウ	on
憧	あこが	kun
踪	ソウ	on
踪	シュウ	on
踪	あと	kun
誰	スイ	on
誰	だれ	kun
誰	た	kun
誰	たれ	kun
嘲	チョウ	on
嘲	トウ	on
嘲	あざけ	kun
嘲	からか	kun
罵	バ	on
罵	ののし	kun
箸	チョ	on
箸	はし	kun
箸	あき	personal name
箸	あきら	personal name
箸	つく	personal name
膝	シツ	on
膝	ひざ	kun
蔽	ヘイ	on
蔽	おお	kun
蔽	くら	kun
蔽	さだ	kun
蔽	さだむ	personal name
餅	ヘイ	on
餅	もち	kun
璃	リ	on
璃	あき	personal name
親	シン	on
親	おや	kun
親	した	kun
親	みずか	kun
親	いたる	personal name
親	ちか	personal name
親	ちかし	personal name
親	なる	personal name
親	ひと	personal name
親	ひとし	personal name
親	み	personal name
親	みる	personal name
親	むつ	personal name
親	もと	personal name
親	よしみ	personal name
親	より	personal name
頭	ズ	on
頭	トウ	on
頭	ト	on
頭	ジュウ	on
頭	あたま	kun
頭	かしら	kun
頭	かぶり	kun
頭	かみ	kun
頭	こうべ	kun
頭	ほとり	kun
頭	あき	personal name
頭	あきら	personal name
頭	はじめ	personal name
館	カン	on
館	やかた	kun
館	たち	kun
館	たて	kun
橋	キョウ	on
橋	はし	kun
橋	たか	personal name
整	セイ	on
整	ととの	kun
整	おさむ	personal name
整	なり	personal name
整	のぶ	personal name
整	ひとし	personal name
整	まさ	personal name
整	よし	personal name
薬	ヤク	on
薬	くすり	kun
機	キ	on
機	はた	kun
機	おり	kun
機	からくり	kun
機	きざ	kun
機	はずみ	kun
積	セキ	on
積	シ	on
積	シャク	on
積	つ	kun
積	たくわ	kun
積	あつ	personal name
積	かず	personal name
積	かつ	personal name
積	さ	personal name
積	さね	personal name
積	つね	personal name
積	つみ	personal name
積	もち	personal name
積	もり	personal name
録	ロク	on
録	リョ	on
録	リョク	on
録	しる	kun
録	とし	personal name
録	ふみ	personal name
衛	エイ	on
衛	エ	on, personal name
衛	まも	kun
衛	ひろ	personal name
衛	ひろし	personal name
衛	まさ	personal name
衛	まさる	personal name
衛	まもる	personal name
衛	もり	personal name
衛	よし	personal name
興	キョウ	on
興	コウ	on
興	おこ	kun
興	おき	personal name
興	き	personal name
興	とも	personal name
興	ふさ	personal name
築	チク	on
築	きず	kun
築	つ	kun
燃	ネン	on
燃	ゼン	on
燃	も	kun
輸	ユ	on
輸	シュ	on
輸	いた	kun
輸	うつ	kun
輸	おく	kun
輸	ま	kun
激	ゲキ	on
激	はげ	kun
憲	ケン	on
憲	のっと	kun
憲	のり	kun
憲	あき	personal name
憲	あきら	personal name
憲	かず	personal name
憲	さだ	personal name
憲	ただし	personal name
憲	とし	personal name
鋼	コウ	on
鋼	はがね	kun
鋼	かた	personal name
鋼	たけ	personal name
鋼	たけし	personal name
樹	ジュ	on
樹	う	kun
樹	き	kun
樹	た	kun
樹	いつき	personal name
樹	しげ	personal name
樹	たつ	personal name
樹	たつき	personal name
樹	な	personal name
樹	みき	personal name
樹	むら	personal name
縦	ジュウ	on
縦	ショウ	on
縦	たて	kun
縦	はな	kun
縦	ほしいまま	kun
縦	ゆる	kun
縦	よし	kun
操	ソウ	on
操	あやつ	kun
操	みさお	kun
操	と	kun
操	あや	personal name
操	さお	personal name
操	みさ	personal name
操	もち	personal name
糖	トウ	on
糖	あめ	kun
奮	フン	on
奮	ふる	kun
緯	イ	on
緯	ぬき	kun
緯	よこいと	kun
緯	つかね	personal name
憶	オク	on
憶	おぼ	kun
憶	おも	kun
憶	しめ	personal name
憶	ぞう	personal name
壊	カイ	on
壊	エ	on
壊	こわ	kun
壊	やぶ	kun
獲	カク	on
獲	え	kun
獣	ジュウ	on
獣	けもの	kun
獣	けだもの	kun
獣	しし	kun
薪	シン	on
薪	たきぎ	kun
薪	まき	kun
薪	し	personal name
薪	たき	personal name
濁	ダク	on
濁	ジョク	kun
濁	にご	kun
曇	ドン	on
曇	タン	on
曇	くも	kun
濃	ノウ	on
濃	ジョウ	on
濃	こ	kun
濃	こま	kun
濃	あつ	personal name
濃	あつし	personal name
薄	ハク	on
薄	うす	kun
薄	すすき	kun
薄	せま	kun
繁	ハン	on
繁	しげ	kun
繁	わずら	kun
繁	えだ	personal name
繁	しげる	personal name
繁	とし	personal name
避	ヒ	on
避	さ	kun
避	よ	kun
壁	ヘキ	on
壁	かべ	kun
壁	がけ	kun
謡	ヨウ	on
謡	うたい	kun
謡	うた	kun
頼	ライ	on
頼	たの	kun
頼	たよ	kun
頼	のり	personal name
頼	よし	personal name
頼	より	personal name
隣	リン	on
隣	となり	kun
隣	とな	kun
隣	さと	personal name
隣	ただ	personal name
隣	ちか	personal name
隣	ちかし	personal name
隣	なが	personal name
隷	レイ	on
隷	したが	kun
隷	しもべ	kun
穏	オン	on
穏	おだ	kun
穏	やす	kun, personal name
穏	しず	personal name
穏	とし	personal name
穏	やすき	personal name
凝	ギョウ	on
凝	こ	kun
凝	こご	kun
凝	しこ	kun
憩	ケイ	on
憩	いこ	kun
憩	やす	personal name
賢	ケン	on
賢	かしこ	kun
賢	さか	kun, personal name
賢	まさ	kun, personal name
賢	かた	personal name
賢	さかし	personal name
賢	さと	personal name
賢	さとし	personal name
賢	さとる	personal name
賢	すぐる	personal name
賢	たか	personal name
賢	ただ	personal name
賢	ただし	personal name
賢	とし	personal name
賢	のり	personal name
賢	ます	personal name
賢	やす	personal name
賢	よし	personal name
墾	コン	on
墾	ひら	kun
錯	サク	on
錯	ソ	on
錯	あやま	kun
錯	お	kun
錯	ま	kun
諮	シ	on
諮	はか	kun
諮	と	kun
錠	ジョウ	on
錠	テイ	kun
嬢	ジョウ	on
嬢	むすめ	kun
壇	タン	on
壇	ダン	on
篤	トク	on
篤	あつ	kun, personal name
篤	あつし	personal name
篤	あつみ	personal name
篤	あつむ	personal name
篤	しげ	personal name
篤	すみ	personal name
篤	たか	personal name
篤	たかし	personal name
篤	ひろ	personal name
縛	バク	on
縛	ハク	on
縛	しば	kun
縛	いまし	kun
縫	ホウ	on
縫	ぬ	kun
縫	ぬい	personal name
縫	ほ	personal name
謀	ボウ	on
謀	ム	on
謀	はか	kun
謀	はかりごと	kun
謀	こと	personal name
謀	のぶ	personal name
膨	ボウ	on
膨	ホウ	on
膨	ふく	kun
擁	ヨウ	on
擁	いだ	kun
擁	だ	kun
擁	まも	kun
錬	レン	on
錬	ね	kun
錬	れ	personal name
懐	カイ	on
懐	なつ	kun
懐	ふところ	kun
懐	いだ	kun
懐	おも	kun
還	カン	on
還	ゲン	on
還	かえ	kun
還	また	kun
憾	カン	on
憾	うら	kun
薫	クン	on
薫	かお	kun, personal name
薫	かおりぐさ	kun
薫	た	kun
薫	しげ	personal name
薫	ただ	personal name
薫	だい	personal name
薫	つとむ	personal name
薫	にお	personal name
薫	のぶ	personal name
薫	ひで	personal name
薫	ふさ	personal name
薫	まさ	personal name
薫	ゆき	personal name
衡	コウ	on
衡	くびき	kun
衡	はかり	kun
衡	はか	kun
衡	たいら	personal name
衡	ちか	personal name
衡	ひで	personal name
衡	ひとし	personal name
衡	ひら	personal name
衡	ひろ	personal name
衡	まもる	personal name
儒	ジュ	on
壌	ジョウ	on
壌	つち	kun
薦	セン	on
薦	すす	kun
薦	こも	kun
薦	しき	kun
薦	し	kun
磨	マ	on
磨	バ	on
磨	みが	kun
磨	す	kun
磨	と	kun
磨	おさむ	personal name
磨	きよ	personal name
諭	ユ	on
諭	さと	kun, personal name
諭	あき	personal name
諭	いさむ	personal name
諭	さとし	personal name
諭	さとす	personal name
諭	さとる	personal name
諭	つぐ	personal name
融	ユウ	on
融	とお	kun
融	と	kun
諧	カイ	on
諧	かな	kun
諧	たわむ	kun
諧	ととの	kun
諧	やわ	kun
諧	かのう	personal name
諧	ゆき	personal name
骸	ガイ	on
骸	カイ	on
骸	ほね	kun
骸	むくろ	kun
錦	キン	on
錦	にしき	kun
錦	かね	personal name
錮	コ	on
錮	かた	kun
錮	ながわずら	kun
錮	ふさ	kun
醒	セイ	on
醒	さ	kun
醒	さむる	personal name
醒	さめ	personal name
醒	せ	personal name
膳	ゼン	on
膳	セン	on
膳	かしわ	kun
膳	そな	kun
緻	チ	on
緻	こま	kun
諦	テイ	on
諦	タイ	on
諦	あきら	kun
諦	つまび	kun
諦	まこと	kun
賭	ト	on
賭	か	kun
賭	かけ	kun
麺	メン	on
麺	ベン	on
麺	むぎこ	kun
頰	キョウ	on
頰	ほお	kun
講	コウ	on
謝	シャ	on
謝	あやま	kun
謝	ことわ	kun
謝	さ	kun
績	セキ	on
績	いさお	kun
績	う	kun
績	つむ	kun
績	なり	personal name
績	のり	personal name
厳	ゲン	on
厳	ゴン	on
厳	きび	kun
厳	おごそ	kun
厳	いか	kun
厳	いかめ	kun
厳	いず	personal name
厳	いつ	personal name
厳	いつき	personal name
厳	たか	personal name
厳	つよ	personal name
縮	シュク	on
縮	ちぢ	kun
優	ユウ	on
優	ウ	on
優	すぐ	kun
優	やさ	kun
優	まさ	kun
優	やわ	kun
優	ゆた	kun
優	わざおぎ	kun
優	かつ	personal name
優	すぐる	personal name
優	ひろ	personal name
優	まさる	personal name
優	ゆ	personal name
優	ゆたか	personal name
覧	ラン	on
覧	み	kun
環	カン	on
環	たまき	kun
環	めぐ	kun
環	わ	kun
環	たま	personal name
環	めぐる	personal name
鮮	セン	on
鮮	あざ	kun
鮮	あたら	kun
鮮	すく	kun
鮮	あき	personal name
鮮	あきら	personal name
鮮	あらた	personal name
鮮	き	personal name
鮮	まれ	personal name
鮮	よし	personal name
燥	ソウ	on
燥	かわ	kun
燥	はしゃ	kun
翼	ヨク	on
翼	つばさ	kun
翼	たす	kun
翼	しげ	personal name
翼	しげし	personal name
翼	しげる	personal name
翼	すけ	personal name
翼	すすむ	personal name
翼	たすく	personal name
翼	よし	personal name
療	リョウ	on
療	い	kun
齢	レイ	on
齢	とし	kun, personal name
齢	よわい	kun
齢	なか	personal name
齢	よ	personal name
犠	ギ	on
犠	キ	on
犠	いけにえ	kun
擦	サツ	on
擦	す	kun
擦	かす	kun
擦	こす	kun
擦	さす	kun
擦	なす	kun
鍛	タン	on
鍛	きた	kun
鍛	かじ	personal name
鍛	きたう	personal name
鍛	きたえ	personal name
聴	チョウ	on
聴	テイ	on
聴	き	kun
聴	ゆる	kun
嚇	カク	on
嚇	いか	kun
嚇	おど	kun
轄	カツ	on
轄	くさび	kun
轄	とりし	kun
擬	ギ	on
擬	なぞら	kun
擬	はか	kun
擬	まがい	kun
擬	もどき	kun
矯	キョウ	on
矯	た	kun
矯	いつわ	kun
謹	キン	on
謹	つつし	kun
謙	ケン	on
謙	へりくだ	kun
謙	あき	personal name
謙	かた	personal name
謙	かね	personal name
謙	しず	personal name
謙	のり	personal name
謙	ゆずる	personal name
謙	よし	personal name
購	コウ	on
購	あがな	kun
懇	コン	on
懇	ねんご	kun
爵	シャク	on
爵	さかずき	kun
醜	シュウ	on
醜	みにく	kun
醜	しこ	kun
醜	たぐい	kun
醜	にく	kun
償	ショウ	on
償	つぐな	kun
礁	ショウ	on
礁	かくれいわ	kun
繊	セン	on
繊	チン	on
繊	しな	kun
繊	ちい	kun
繊	ほそ	kun
霜	ソウ	on
霜	しも	kun
濯	タク	on
濯	あら	kun
濯	すす	kun
謄	トウ	on
謄	うつ	kun
頻	ヒン	on
頻	ビン	on
頻	しき	kun
曖	アイ	on
曖	おお	kun
曖	かげ	kun
曖	くら	kun
曖	あ	personal name
臆	オク	on
臆	おしはか	kun
鍵	ケン	on
鍵	かぎ	kun
戴	タイ	on
戴	いただ	kun
瞳	ドウ	on
瞳	トウ	on
瞳	ひとみ	kun
瞳	あきら	personal name
瞳	め	personal name
謎	ベイ	on
謎	メイ	on
謎	なぞ	kun
鍋	カ	on
鍋	なべ	kun
闇	アン	on
闇	やみ	kun
闇	くら	kun
瞭	リョウ	on
瞭	あき	kun
瞭	あきら	personal name
顔	ガン	on
顔	かお	kun
顔	かんばせ	kun
曜	ヨウ	on
曜	かがや	kun
曜	あき	personal name
曜	あきら	personal name
曜	てらす	personal name
曜	てる	personal name
曜	ひかり	personal name
題	ダイ	on
題	テイ	on
題	ひたい	kun
観	カン	on
観	しめ	kun
観	み	kun
観	あき	personal name
観	あきら	personal name
験	ケン	on
験	ゲン	on
験	あかし	kun
験	しるし	kun
験	ため	kun
類	ルイ	on
類	たぐ	kun
類	たぐい	kun
類	に	kun
類	とも	personal name
類	なお	personal name
類	なし	personal name
類	より	personal name
額	ガク	on
額	ひたい	kun
額	ぬか	kun
職	ショク	on
職	シキ	on
職	トク	on
職	つかさ	kun
職	つかさど	kun
職	つと	kun
織	シキ	on
織	ショク	on
織	シ	on
織	お	kun
織	おり	personal name
織	り	personal name
簡	カン	on
簡	ケン	on
簡	えら	kun
簡	ふだ	kun
難	ナン	on
難	ダ	on
難	ダン	on
難	ナ	on
難	むずか	kun
難	かた	kun
難	にく	kun
難	むつか	kun
臨	リン	on
臨	のぞ	kun
鎖	サ	on
鎖	くさり	kun
鎖	さ	kun
鎖	とざ	kun
瞬	シュン	on
瞬	またた	kun
瞬	しばた	kun
